1024	Hz

N	L - Deltoid(uV)	L - Tricep(uV)	L - Bicep(uV)	L - Flex(uV)	L - Ex(uV)	R - Deltoid(uV)	R - Tricep(uV)	R - Bicep(uV)	R - Flex(uV)	R - Ex(uV)
61	33.93810674792	1.27866970309	1.88367449399	11.53489383378	-3.62206823855	14.38478472915	-8.25513120661	-3.19418649708	7.32274709554	-1.29359572155
62	17.49152948020	-5.99332882059	1.67769426644	2.88670871669	-0.16916252556	19.37209325055	1.49858095394	1.10353671219	9.13378121482	1.52246274712
63	7.17323707117	-9.35070707104	-6.21124967198	-4.62510246125	0.67665010226	22.47672472788	7.76754484580	-1.11846279883	14.31313962235	0.46370432897
64	39.25043393073	-0.49554669715	-9.03526905659	-16.66549365978	-3.21806829026	24.22407370166	-5.43708233848	-8.31981080176	17.71629146884	0.03184235753
65	47.25132096195	7.39140721685	-2.57127042948	-23.31358112070	-9.80744585427	21.00401405732	-9.68206664462	-10.78560356137	14.06039121272	2.51156608290
66	27.63008615925	12.63345577471	10.57365322646	-16.75306087120	-5.61420566065	22.91057534933	-8.36856938329	-10.05223430259	6.66500346971	2.55534914311
67	11.23624799922	5.07487573282	11.13785912438	-13.58474533938	2.25881726415	34.09918468207	-7.89889457193	-11.18263827076	1.41499481417	-0.14329060568
68	7.07858106470	-0.51047278379	3.04293523117	2.35633456358	8.76261856169	52.40654800926	-11.81152430934	-9.76963385604	-2.17821624625	-4.20319123626
69	14.83866290128	-1.34633469286	-3.08472830105	12.54290357779	5.44902337144	42.09360642674	-6.44409708733	-8.95665789264	-4.61515196411	-3.48872824934
70	5.70189670097	11.47419476478	5.08582177063	7.86008703304	4.91765395043	19.40592745012	-0.45375359317	0.11045317414	-7.80436293986	-1.19607855849
71	16.22343214622	21.68365030426	8.60539732479	4.13552611011	3.74346719479	-1.56624594371	3.92656076070	6.59435335808	-13.70216458772	-1.44683711417
72	19.60854861437	1.09955639059	-3.67082682008	4.00218639365	4.92561445724	-19.79997608302	6.10776199244	4.60022540015	-17.10830141971	-1.16224599542
