1024	Hz

N	L - Deltoid(uV)	L - Tricep(uV)	L - Bicep(uV)	L - Flex(uV)	L - Ex(uV)	R - Deltoid(uV)	R - Tricep(uV)	R - Bicep(uV)	R - Flex(uV)	R - Ex(uV)
1	-19.24111828410	3.01706344766	0.01094581087	-39.38601074980	-8.42877150020	9.60843154749	-10.45324899263	-4.02109266552	-24.38229102472	2.15532958460
2	-6.12057364617	5.93561419158	4.65893502432	-19.03227621808	-8.65365840874	47.85110230099	-12.74987893688	-1.73466223995	-22.80012215814	2.55634413827
3	3.14592541313	3.63102374052	0.64679786078	3.17229496697	-11.01944597188	63.31852904845	-4.15940790330	1.38439625813	-20.88062592900	1.63988144996
4	-6.05017228333	-3.00711267777	-1.52544800536	23.39567476773	-0.38957135922	34.74399173427	0.88064020310	3.14368640126	-8.02626431741	-2.93347730789
5	-17.17049407245	-7.39140721685	0.36121174687	29.30840297954	10.03382580105	4.58131940104	1.10254164884	-2.16727048120	7.11676673162	-3.95044255388
6	-27.39375735183	-7.02920061120	1.84984193092	31.26322371899	16.89784357754	-43.74741930912	7.03218559669	-1.61201940337	5.89282612654	-2.11751676813
7	-26.30999596396	-4.54151632148	1.13836427042	22.43294057666	17.78942906839	-75.20169955559	16.19880383391	3.02203869622	-2.26578277580	-1.75829514796
8	-16.49260015805	0.22190142869	-3.63500399393	10.61942627700	7.31130356016	-53.22648948430	15.57489277116	17.65758239017	-12.52598756901	-7.55260897990
9	-5.83772390534	6.50280671150	-4.83008783001	10.98710644706	0.78063527938	-22.44488270063	5.27488558026	17.31975534803	-10.26517963266	-8.44618555207
10	-7.30122868862	8.53076668700	-1.05378299912	20.86719349429	0.82292591503	-23.87579702830	-0.90551705964	11.22343634548	-10.48011604406	-10.70699239742
11	-17.64800447072	5.11467881238	3.90168397235	39.34769907199	0.54181762030	-31.01047530937	-0.17015760596	5.15672063105	-19.14223191169	-11.44732771335
12	-11.38849426029	3.72754590842	1.37320160791	45.30023145437	-0.40897526504	-19.02381875919	-1.17020663861	4.14721839429	-17.87749377739	-8.09492443872
13	5.71383718843	-2.98422587975	-4.31762468086	38.56557177718	6.38638300383	-15.35199639845	-1.80605873433	0.89183478513	-9.17258875371	-8.73873704125
