1024	Hz

N	L - Deltoid(uV)	L - Tricep(uV)	L - Bicep(uV)	L - Flex(uV)	L - Ex(uV)	R - Deltoid(uV)	R - Tricep(uV)	R - Bicep(uV)	R - Flex(uV)	R - Ex(uV)
48	79.38909306162	13.88227289539	0.24876841192	-1.34732968803	0.51743829544	1.48863018405	-5.75053090810	-2.93098954723	36.24754943691	8.55265821711
49	64.66144085431	3.51261004252	1.17717215025	4.14945713341	-4.88879690868	-14.21363246896	-7.86008703304	-1.84635917509	30.94778625004	5.26194955213
50	29.19023639383	-9.35369205653	-2.58122119937	4.96939806295	-9.83132792020	-37.87847524852	-4.83605780099	-1.64435920095	21.64285332054	2.20309317097
51	-19.47129164995	-14.12706134370	-3.89073793455	7.80137740887	-7.35558466345	-28.96261379409	-0.67764516561	-2.80212758176	0.23583245198	0.17911326136
52	-58.48334132273	-10.16268749378	-9.00641201484	9.05019507505	-2.15731971131	-13.25040078032	5.00024509503	-4.72460961463	-20.04177954585	8.50190964525
53	-52.85508135539	-1.09159581560	-12.09810582754	8.57056976656	0.75327079856	-9.19050084866	-0.19503444545	-8.92083533925	-12.69216485338	9.03725904692
54	-15.36275587466	6.66997899103	-8.80142664608	7.25209698391	-1.43091596417	-5.63808718108	-3.23100431839	-9.47409629037	-4.36339800414	6.96651100637
55	17.84042693454	10.84431264004	-3.76336873457	4.80322077858	-2.54838363146	-15.27438132066	2.91755602152	-4.68132405201	-2.67674809936	10.98163288265
56	29.64629111788	11.88814548296	6.45504312513	-1.70854143489	-5.45399889276	-21.62892120624	13.36184896667	4.93705799262	-2.57525068289	-0.02587191562
57	38.25119258159	3.64694502690	10.20746554915	-1.90357589739	-2.94740833118	4.99925009987	12.53792860198	7.39041222169	-1.97522127694	-4.41713210699
58	33.68803347880	-5.60425516351	10.23831258123	-6.98143702483	3.55241312208	24.06685137377	-4.43504338369	1.48763518889	0.02388176761	0.07761574261
59	10.77297846923	-13.07924852013	6.06198894190	-5.64505269273	7.43121029641	25.95749274315	-6.49783119018	2.40758063302	-1.76227553774	2.04288626671
60	-36.32124672123	-11.26721940569	3.23398930388	-2.48071877807	10.50399810999	21.78216355349	8.86013572475	6.15652057397	-1.88765474739	10.41742589373
61	-103.80540157450	-6.91476689385	3.00810767293	-2.59216696443	11.58464795597	16.72718881494	6.87297382397	4.20965925032	-2.12746753802	15.39279447316
62	-151.49473424513	-9.78853985516	3.88974293938	-6.89387035891	9.55370244948	9.67609667364	1.21797022497	-3.19219623400	-3.42305338627	6.57743680379
63	-184.03657475355	-16.42468628312	5.94855021971	-4.29374288767	11.24831231558	-3.99024536069	0.44778314487	-2.65236880859	2.42797967038	4.20219624109
64	-176.97584468761	-18.70539412274	4.59823540982	2.22597983261	9.25418490315	-13.80764280310	-4.18627495472	-3.89073793455	-0.38509350596	0.43086689743
65	-105.85587713409	-0.86670917981	0.14727091022	1.21797022497	1.55530017866	-19.75022196083	-5.83013652171	1.50206370976	-2.44489595192	-2.09960549143
66	12.06812941623	4.06786125672	-9.80346587361	2.93148704481	-1.54435427723	-18.54618398653	-9.07805712164	3.24841809751	2.21702419427	-10.84928870686
67	131.04946015836	7.82625446997	-9.87809596590	4.20319123626	0.98114262440	-11.16870724747	-5.72963437316	0.98263525353	9.80744585427	-7.05208713647
68	174.29611323927	2.13045279626	-8.22527916969	0.87765501305	1.44683711417	-9.56663847761	3.55738837065	-2.56380742025	11.34682556480	-6.79038267936
69	129.83453615144	-10.32985977331	-5.03308266294	-5.26792006862	2.94442307294	-9.66813562132	1.00303429089	-7.69689473416	0.49057131220	-14.39075579113
70	48.07350117612	1.94437397211	4.11462957517	-4.69177259223	2.30459072381	-4.15343738681	-2.16329022779	-8.12925449937	1.58316222524	-6.57644180863
71	-3.41627443622	7.84516101458	5.06592023085	2.44390095676	-5.90775214500	-1.59808838008	-2.56330964992	-5.71222032129	10.26219464716	7.13368328591
72	-11.25820117102	-0.71844317214	-1.02791107923	8.67306190544	-6.59932833390	-7.53668796628	-1.32742828463	-2.98621614282	6.59335836291	14.25045056302
73	-7.73495657218	0.88860077810	-3.46285646583	8.48897361712	-6.96054048989	-13.71808560134	4.48579222830	-1.38613763604	8.80242164124	14.60370112120
74	8.77692270817	3.27478737860	-3.08472830105	10.04526824544	-7.85511151172	-17.56902127459	0.42887673664	-9.64077107232	4.46489569336	5.93859972258
75	66.66222338790	5.08184124447	-5.61321066549	10.34876577242	-4.38528980700	-13.67430254113	-4.96740752712	-15.46493707755	-12.45334746705	-0.05970441903
76	109.04981160937	9.17557483020	-6.71873757256	9.15368275460	-3.58724068031	-8.61335783160	-2.70461014594	-13.20114524671	-14.65843021922	-6.86700330748
77	86.62215803551	3.71461015304	8.40837246284	4.77834371748	-7.84416601942	-1.49460070053	5.10572276490	-6.85456477693	-2.22996008602	-20.50946436687
