1024	Hz

N	L - Deltoid(uV)	L - Tricep(uV)	L - Bicep(uV)	L - Flex(uV)	L - Ex(uV)	R - Deltoid(uV)	R - Tricep(uV)	R - Bicep(uV)	R - Flex(uV)	R - Ex(uV)
63	-26.95754143486	18.62778013596	15.89530630693	-2.39116212182	-18.61583801199	-71.21344036672	26.75653495575	60.31091614559	-1.66973362325	-1.32742828463
64	-35.98360514968	24.23402365330	32.24436750259	0.29056149885	-1.42395045252	-80.37011465283	22.30358029536	98.36153864946	-1.23289624343	-6.40429400778
65	-58.60685600745	19.92933636433	16.23761191830	1.59609811700	1.78814745763	-90.88207272413	12.22348503719	111.23729974859	-0.20697532499	-7.48792938475
66	-67.42146579394	18.83375940889	-2.41404864709	1.86775334399	-1.27269918661	-90.94575241460	5.85600857797	99.39691839751	5.03805818426	-10.61743628667
67	-55.97612807092	13.78177074683	5.04601869107	1.79113257950	-2.91656102635	-65.52958286261	-0.57913287101	92.79907928334	11.23836236394	-13.53300231786
68	-22.53692629929	11.89312045878	11.37269653006	0.89457122640	-14.31612460784	-7.67400820890	-0.13333986988	104.75439130386	13.06730748716	-9.31488506315
69	-10.20249057333	7.66355966867	4.52559503511	0.22389157244	-26.57045776811	82.51350006783	0.90054167469	125.65591431331	11.44832270852	-0.59107376760
70	18.99769795414	4.15094989890	3.64893528997	3.44693517945	-31.94484995626	116.54502289677	2.45783198005	119.88150352128	11.91600752955	6.47892464557
71	102.89559196171	10.63882977369	0.06567486307	4.98034355525	-31.51000215764	103.23292150627	-0.23085708408	99.19989189905	10.42240196055	10.67415537501
72	69.10413353607	-0.01293595781	3.68873809678	-0.14926105397	-34.81663292724	68.95860676536	2.02298472693	74.09119767269	6.35354543592	21.60702913064
73	-56.96647555978	-16.56946898946	14.87635161611	-0.00597044190	-21.01297119580	-2.39016685391	14.53902098055	47.71477923554	3.62107297063	28.79842650005
74	-113.66029626063	-16.79634643383	27.06998461638	2.09662023318	8.47703258415	-27.60334348222	13.71410562069	17.15307947508	2.97029485645	13.99670606723
75	-129.06702830311	-15.91570588979	21.11745441601	-3.29070866497	19.58702966195	-4.01611741695	8.96760393045	-28.91883182488	0.35325113777	-9.63131861826
76	-94.26183563825	-12.71107085249	-12.71505192415	-7.38941722652	18.84669434601	22.27970041143	17.85858668728	-63.77725673100	-1.21398983519	-9.97959420062
77	-7.40956751509	2.17970887537	-28.83823067061	-8.42827400262	25.06590507031	51.94085536056	22.97525658098	-61.51843878497	-5.73062936832	-6.34160440295
78	77.71898495143	17.67151341347	-14.47732691639	-2.85785167493	36.91026640205	75.49424558975	12.63046969821	-62.94537531399	-9.75371175142	-33.54194375030
79	95.27109239923	12.49215446043	8.88501278585	9.36364309917	31.92096789032	66.60625054593	4.49972325160	-91.85624281355	-12.44538641473	-44.90568532389
80	97.08486384621	-3.83899409477	12.94491326300	12.67027277777	9.07208660516	26.65603389820	-3.76137847149	-97.03659785275	-9.74774178044	-37.51328147537
81	96.34427323547	-10.17014995750	9.23726889436	7.90984060974	-6.37643196119	-31.47219015941	-7.99939726599	-73.69316469513	0.87068943321	-15.32612434218
82	39.06882985731	-12.49762802484	9.30990899632	0.67665010226	-18.28945450524	-70.89104011363	-11.45528767466	-55.25743608180	1.02990127412	-6.58141732995
83	-17.16825533333	-17.88197125563	-0.87865007640	-0.92541853123	-21.44881398958	-85.04894848941	-10.39453991396	-25.71767927066	-3.73152616183	-4.33354596723
84	-25.67240262670	-11.85132738889	-15.87540531265	0.70451214884	-28.84818062224	-77.02666033414	-12.50608548373	27.34064512096	-1.41300455109	-7.48991937508
85	-36.36745508215	-7.37150567707	-13.94894302637	-3.44793017462	-14.16785941842	-35.93608976661	-15.46941564679	63.32698650734	1.98915230023	9.95073715887
86	-39.46138599746	-3.19070374125	-19.49349357054	-7.14661931404	16.61175955693	4.54748656521	-13.52404627039	69.33324862855	2.91755602152	25.86693945524
87	-12.53991859230	6.77446166574	-12.20457903807	-5.15547688710	13.58574033455	3.22204854367	3.36633429793	86.33706573705	5.52862953056	26.92470441245
88	37.16749447192	14.05840122239	5.87889510324	-8.09492443872	-9.93382005908	-18.14616320064	17.51827215723	107.59632441993	4.35145724393	23.40811220727
89	71.37936890230	14.24099701797	64.39917671242	-9.63032253210	-5.02711214646	-40.74428824852	10.50897308581	62.46475337383	7.31478658873	17.15606555157
90	83.57424346451	26.56747278262	114.03942433009	-4.56539811466	18.83077442340	-26.61025975666	9.48802731366	9.52982038354	7.85312152140	7.00133856461
91	69.28076263367	40.73085144979	130.35962302898	-1.20105394344	11.35976159293	-11.60056896959	18.32229261865	-14.88431157742	10.49703205284	-11.59559399377
92	46.93314943831	34.94151354830	127.57441336527	-1.26075829002	-16.31124810643	4.31463942261	7.46703284981	-49.55765429106	15.14502103936	-27.65011261893
93	28.42925492825	21.76076897546	105.22306893804	2.18816701614	-25.86395446975	7.02721007537	-1.62794055337	-90.18452001822	8.52181118503	-21.31646872279
